iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
MYT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.029948,
MYT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.029957,
STP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.030473,
STP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.030485,
STP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.030494,
STP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.030504,
STP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.030513,
NFK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.031,
NFK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.031011,
NFK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.03102,
NFK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.031029,
NFK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.031038,
MSR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.031575,
MSR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.031587,
MSR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.031595,
MSR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.031605,
MSR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.031614,
CCK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.032105,
CCK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.032132,
CCK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.032142,
CCK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.032152,
CCK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.032161,
NAM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.032668,
NAM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.032679,
NAM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.032687,
NAM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.032698,
NAM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.032706,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.033211,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.033221,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.03323,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.033241,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.03325,
PSE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.033774,
PSE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.033785,
PSE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.033794,
PSE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.033804,
PSE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.033813,
MNP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.034324,
MNP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.034335,
MNP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.034343,
MNP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.034353,
MNP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.034374,
POL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.034899,
POL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.03491,
POL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.034918,
POL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.034928,
POL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.034937,
SXM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.035477,
SXM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.035489,
SXM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.035498,
SXM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.035509,
SXM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.035518,
NPL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.036151,
NPL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.036162,
NPL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.036171,
NPL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.036181,
NPL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.03619,
HTI,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.036697,
HTI,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.036707,
HTI,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.036716,
HTI,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.036726,
HTI,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.036735,
HUN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.037356,
HUN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.037367,
HUN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.037376,
HUN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.037386,
HUN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.037395,
PRY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,0,tonnes,annual,2023-10-10 22:40:45.038005,
PRY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,0,tonnes,annual,2023-10-10 22:40:45.038014,
PRY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2023-10-10 22:40:45.038021,
PRY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,0,tonnes,annual,2023-10-10 22:40:45.03803,
PRY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,0,tonnes,annual,2023-10-10 22:40:45.038038,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,0,tonnes,annual,2023-10-10 22:40:45.038566,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,0,tonnes,annual,2023-10-10 22:40:45.038575,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2023-10-10 22:40:45.038582,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,0,tonnes,annual,2023-10-10 22:40:45.038591,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,0,tonnes,annual,2023-10-10 22:40:45.038598,
PLW,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.039085,
PLW,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.039096,
PLW,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.039105,
PLW,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.039129,
PLW,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.03914,
TWN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.039735,
TWN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.039746,
TWN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.039755,
TWN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.039765,
TWN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.039774,
DMA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.040289,
DMA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.0403,
DMA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.040309,
DMA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.040319,
DMA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.040343,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.040926,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.040937,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.040946,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.040956,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.040965,
SLE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.041501,
SLE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.041512,
SLE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.04152,
SLE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.04153,
SLE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.041539,
LUX,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.042014,
LUX,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.042024,
LUX,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.042032,
LUX,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.042042,
LUX,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.042051,
BLR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.042649,
BLR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.04266,
BLR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.042668,
BLR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.042678,
BLR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.042687,
BVT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.043202,
BVT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.043213,
BVT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.043221,
BVT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.043231,
BVT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.043241,
PYF,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.043735,
PYF,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.043746,
PYF,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.043755,
PYF,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.043765,
PYF,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.043774,
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.044374,
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.044386,
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.044394,
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.044403,
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.044412,
VIR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,0,tonnes,annual,2023-10-10 22:40:45.04513,
VIR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,0,tonnes,annual,2023-10-10 22:40:45.045141,
VIR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2023-10-10 22:40:45.045148,
VIR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,0,tonnes,annual,2023-10-10 22:40:45.045157,
VIR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,0,tonnes,annual,2023-10-10 22:40:45.045165,
ESH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.045704,
ESH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.045715,
ESH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.045724,
ESH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.045734,
ESH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.045743,
BIH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.046351,
BIH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.046362,
BIH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.046371,
BIH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.046381,
BIH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.04639,
JEY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.046921,
JEY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.046932,
JEY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.04694,
JEY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.04695,
JEY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.046959,
MTQ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.047498,
MTQ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.04751,
MTQ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.047519,
MTQ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.047529,
MTQ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.047538,
NRU,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.048135,
NRU,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.048148,
NRU,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.048157,
NRU,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.048167,
NRU,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.048176,
BLM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.048684,
BLM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.048694,
BLM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.048703,
BLM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.048713,
BLM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.048722,
SVK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.049252,
SVK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.049263,
SVK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.049271,
SVK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.049281,
SVK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.04929,
ETH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,0,tonnes,annual,2023-10-10 22:40:45.049883,
ETH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,0,tonnes,annual,2023-10-10 22:40:45.049893,
ETH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2023-10-10 22:40:45.0499,
ETH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,0,tonnes,annual,2023-10-10 22:40:45.049909,
ETH,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,0,tonnes,annual,2023-10-10 22:40:45.049917,
LBN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.050455,
LBN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.050467,
LBN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.050475,
LBN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.050485,
LBN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.050494,
BHS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2,,tonnes,annual,2023-10-10 22:40:45.050989,
BHS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,ch4,,tonnes,annual,2023-10-10 22:40:45.051,
BHS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,,tonnes,annual,2023-10-10 22:40:45.051008,
BHS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_100yr,,tonnes,annual,2023-10-10 22:40:45.051019,
BHS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,co2e_20yr,,tonnes,annual,2023-10-10 22:40:45.051028,
